month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202011,missouri,mo,220000.0,-0.0393,0.1006,12974,-0.0399,-0.4409,57.0,0.07547169811320753,-0.19718309859154926,5660,-0.1863,-0.0567,312,-0.381,0.5,3268,-0.1215,-0.4032,13549,-0.074,0.3433,119.23509174311926,-0.0026,0.0844,1837.0,-0.0155,0.0217,323199.5262096864,-0.0139,0.1595,26523,-0.0576,-0.2033,1.044319408046863,-0.0385,0.6097,0
202011,kansas,ks,203499.5,-0.0305,0.0767,5136,-0.0402,-0.4604,56.5,0.0660377358490567,-0.204225352112676,2216,-0.1841,-0.2197,112,-0.2632,-0.2632,1296,-0.105,-0.3647,5435,-0.0725,0.3904,101.51230064255176,0.007,0.0903,1987.0,-0.0226,-0.026,307624.9718115007,-0.0117,0.1041,10571,-0.0571,-0.2128,1.0582165109034267,-0.0369,0.6476,0
202011,maine,me,295000.0,0.0,0.139,4162,-0.1007,-0.4773,65.0,0.14035087719298245,-0.4036697247706422,1364,-0.3314,0.1481,48,-0.1429,0.3333,712,-0.1909,-0.3127,1371,-0.124,0.4523,176.1274305725621,0.0244,0.1604,1700.0,0.0,0.0,449264.7686760154,0.0029,0.1599,5533,-0.1066,-0.3788,0.32940893801057186,-0.0088,0.2109,0
202011,rhode island,ri,399925.0,0.0001,0.0812,1700,-0.0519,-0.5012,39.0,0.11428571428571432,-0.3157894736842105,1144,-0.1411,-0.0403,12,-0.5,-0.25,344,-0.0947,-0.559,2805,-0.0619,0.2998,250.978725154293,-0.0045,0.1348,1630.5,-0.013,-0.0231,773497.1661038019,-0.009,0.2575,4505,-0.0581,-0.1906,1.65,-0.0176,1.0168,0
202011,california,ca,721956.0,0.0027,0.2913,47816,-0.0429,-0.3687,41.5,0.18571428571428572,-0.2589285714285714,29708,-0.2324,0.0217,1496,-0.1596,0.0625,10460,-0.1846,-0.4903,54389,-0.0351,0.3026,417.03124999999994,0.0092,0.3609,1842.0,-0.0043,-0.0155,1494699.10242137,0.0196,0.3464,102205,-0.0388,-0.1302,1.1374644470470137,0.0091,0.5862,0
202011,vermont,vt,325000.0,0.0,0.1246,2166,-0.1408,-0.5047,81.5,0.11643835616438358,-0.39629629629629626,556,-0.305,0.121,24,0.2,0.5,276,-0.3784,-0.4609,1368,-0.1714,0.5285,163.06636322774617,-0.0106,0.1078,2003.5,-0.0007,-0.0022,513317.0675077011,0.0261,0.2377,3534,-0.1529,-0.3292,0.631578947368421,-0.0233,0.4269,0
202011,virginia,va,358950.0,-0.0165,0.1217,17772,-0.0453,-0.4373,47.0,0.06818181818181812,-0.3285714285714286,9024,-0.1876,-0.0445,992,-0.2853,1.1754,3896,-0.0981,-0.4574,17025,-0.0678,0.9329,171.88752861190417,0.0034,0.1648,2020.0,-0.0156,-0.0525,545905.0819869868,0.0126,0.2004,34797,-0.0564,-0.1385,0.9579675894665767,-0.0231,0.6791,0
202011,georgia,ga,329900.0,-0.0152,0.1033,35879,-0.0699,-0.4706,50.0,0.08695652173913038,-0.2063492063492064,17200,-0.1367,-0.1522,2244,-0.289,0.1761,8480,-0.1396,-0.5529,37240,-0.0306,0.3433,144.12109374999997,0.0074,0.173,2253.0,-0.0238,-0.0549,472365.73110735416,-0.0077,0.1783,73119,-0.0503,-0.2344,1.0379330527606678,0.0421,0.6289,0
202011,north carolina,nc,349450.0,-0.0013,0.1226,21438,-0.0571,-0.5033,56.5,0.027272727272727337,-0.29374999999999996,9892,-0.1648,-0.1496,1304,-0.2882,0.6219,4684,-0.1202,-0.5322,23400,0.0277,0.431,161.99999999999997,0.0074,0.1297,2174.0,-0.0136,-0.0046,492080.6642023205,-0.0008,0.1849,44838,-0.0147,-0.2466,1.0915197313182199,0.0901,0.7127,0
202011,south dakota,sd,240850.0,-0.0169,0.004,2192,-0.1572,-0.4411,56.5,0.1299999999999999,-0.14393939393939392,584,-0.2589,-0.2947,4,-0.8333,-0.8,240,-0.375,-0.5862,792,-0.1141,2.1429,132.4698913416177,0.0089,0.0813,1856.0,-0.0096,-0.0607,316181.82234242035,-0.0093,0.0471,2984,-0.1462,-0.2851,0.3613138686131387,0.0176,0.2971,0
202011,arizona,az,397400.0,-0.0424,0.1042,11223,-0.0442,-0.4914,40.0,0.1428571428571428,-0.2727272727272727,7988,-0.1336,-0.1037,836,-0.1292,0.1058,3912,-0.0686,-0.552,17860,-0.0514,0.2959,206.8406929214322,-0.003,0.1676,2000.5,-0.0289,-0.0568,685442.8810744338,-0.0196,0.2041,29083,-0.0486,-0.1887,1.5913748552080549,-0.0121,0.9668,0
202011,maryland,md,349450.0,-0.0266,0.0308,9234,-0.0646,-0.5331,46.0,0.06976744186046502,-0.25806451612903225,5760,-0.2018,-0.1095,504,-0.2174,0.1776,2728,-0.0979,-0.5251,14127,-0.0505,4.0436,188.92355590885,0.0045,0.118,1830.0,-0.0256,-0.0663,502990.43015880266,-0.0125,0.1174,23361,-0.0561,0.0347,1.5298895386614686,0.0228,1.3883,0
202011,north dakota,nd,239470.0,-0.0198,0.0591,2522,-0.0607,-0.2908,76.0,0.13432835820895517,-0.12643678160919536,584,-0.2275,-0.1257,24,-0.1429,0.2,476,-0.2699,-0.3041,1025,-0.1284,1.3243,114.77761701465035,-0.0001,0.0362,2088.0,-0.0151,-0.0076,278655.67078407644,-0.0149,0.029,3547,-0.0813,-0.1126,0.4064234734337827,-0.0316,0.2824,0
202011,district of columbia,dc,599900.0,-0.0463,-0.1305,1929,-0.0153,0.162,41.5,0.22058823529411775,0.012195121951219523,912,-0.2645,0.2063,16,-0.3333,0.3333,484,-0.2244,-0.097,1165,-0.0077,2.9897,586.8534482758621,0.0066,0.147,1081.0,-0.0434,-0.2472,924121.0908718331,-0.0096,-0.0598,3094,-0.0124,0.585,0.6039398652151374,0.0047,0.428,1
202011,michigan,mi,239900.0,-0.04,0.121,19577,-0.0895,-0.5036,52.5,0.0714285714285714,-0.20454545454545459,8960,-0.214,-0.1164,388,-0.3861,0.1412,4828,-0.1948,-0.5037,12985,-0.1539,1.3258,141.03515624999997,-0.0051,0.1328,1665.0,-0.028,-0.0089,360119.31779494963,-0.0058,0.1978,32562,-0.1163,-0.2767,0.6632783368238239,-0.0505,0.5217,0
202011,florida,fl,349092.0,-0.0023,0.0421,96287,-0.0146,-0.312,68.5,-0.007246376811594235,-0.09868421052631582,33900,-0.0918,-0.1503,4748,-0.1411,0.4875,20952,-0.0343,-0.4216,69439,-0.0194,0.3187,206.42187499999997,0.0002,0.1128,1653.5,-0.0081,-0.0685,749911.1625592089,0.0005,0.1334,165726,-0.0166,-0.1396,0.7211669280380529,-0.0035,0.3449,0
202011,washington,wa,519444.0,0.0185,0.1292,8889,-0.277,-0.4816,45.5,0.22972972972972983,-0.2155172413793104,5688,-0.3264,-0.062,364,-0.4241,0.0111,2220,-0.3232,-0.4709,16062,-0.0146,0.5171,277.5181723779855,0.0247,0.2172,1858.5,-0.0218,-0.0903,756888.1612868754,0.0346,0.1777,24951,-0.1274,-0.1003,1.8069524130948362,0.4812,1.1895,0
202011,colorado,co,518197.5,0.0062,0.0912,13120,-0.1591,-0.4524,60.0,0.15384615384615374,-0.15492957746478875,6124,-0.3066,-0.1145,624,-0.393,0.1908,2924,-0.2903,-0.554,13960,-0.159,0.1967,245.50484094052558,0.007,0.2047,2123.0,-0.0158,-0.0833,1106791.4729715018,0.0272,0.2767,27080,-0.1591,-0.2399,1.0640243902439024,0.0002,0.5772,0
202011,new jersey,nj,447000.0,-0.0045,0.1491,27122,-0.0658,-0.3756,47.5,0.25,-0.2803030303030303,11656,-0.2507,0.0616,472,-0.2185,0.3111,4964,-0.1921,-0.4562,13847,-0.0795,4.8205,215.40064319566687,-0.0004,0.2261,1813.5,-0.0117,-0.0565,652707.8132179644,-0.0014,0.1822,40969,-0.0705,-0.1057,0.5105449450630485,-0.0076,0.4558,0
202011,mississippi,ms,226250.0,-0.0142,0.1341,6033,-0.0413,-0.4179,79.0,0.012820512820512775,-0.15053763440860213,1716,-0.1718,-0.2041,160,-0.1304,0.8182,988,-0.1051,-0.4229,3764,-0.0743,0.4966,105.70586702154492,-0.001,0.0754,2078.5,-0.0065,0.0239,298533.0036864935,-0.0026,0.1392,9797,-0.0543,-0.2393,0.6239018730316592,-0.0222,0.3812,0
202011,west virginia,wv,169450.0,-0.0032,0.0027,4276,-0.0781,-0.4563,78.0,0.01298701298701288,-0.21212121212121215,1200,-0.1914,-0.1404,40,-0.6,-0.3333,836,-0.1434,-0.3386,2720,-0.0717,0.5668,92.78350515463917,0.0008,0.014,1775.5,-0.0109,-0.0136,249152.67758694344,-0.0091,0.093,6996,-0.0756,-0.2713,0.6361085126286249,0.0044,0.4154,0
202011,indiana,in,212450.0,-0.043,0.0895,10156,-0.0241,-0.4769,47.5,0.10465116279069764,-0.20833333333333337,5240,-0.1629,-0.1027,176,-0.3125,-0.0833,3724,-0.0362,-0.3891,7495,-0.1083,0.2293,107.96332004800243,-0.006,0.1177,1903.5,-0.0268,-0.0367,287692.15978686826,-0.0343,0.1016,17651,-0.0617,-0.3082,0.7379873966128397,-0.0696,0.424,0
202011,utah,ut,531950.0,0.0331,0.2821,4636,-0.1563,-0.5981,50.0,0.11111111111111116,-0.2063492063492064,2628,-0.312,-0.3062,272,-0.4237,-0.2093,964,-0.2201,-0.6969,9377,-0.0769,0.3987,206.77672304316175,0.0132,0.2929,2532.0,0.0128,-0.0299,1057455.4010941195,0.0648,0.5037,14013,-0.1048,-0.2317,2.022648835202761,0.1741,1.4414,0
202011,arkansas,ar,199900.0,-0.0249,0.0527,7195,-0.0634,-0.4861,64.5,0.023809523809523725,-0.2321428571428571,2444,-0.1478,-0.2013,124,-0.1143,0.24,1240,-0.1622,-0.4333,4198,-0.05,0.6017,103.32385846522675,-0.0053,0.0466,1974.5,-0.0128,0.01,293925.67407059704,0.001,0.129,11393,-0.0585,-0.3145,0.5834607366226546,0.0082,0.3962,0
202011,nevada,nv,350000.0,-0.0141,0.0451,9273,-0.0627,-0.2704,43.5,0.03571428571428581,-0.23684210526315785,3688,-0.2106,-0.1083,368,-0.1068,0.2603,2108,-0.2134,-0.4309,1968,-0.0761,0.1721,191.35922506083557,0.0002,0.0715,1846.5,-0.0051,-0.012,618126.8599678229,0.0097,0.0592,11241,-0.065,-0.2188,0.21222905208670334,-0.0031,0.0801,0
202011,oklahoma,ok,224950.0,-0.0204,0.0712,8292,-0.0354,-0.4216,55.0,0.037735849056603765,-0.16666666666666663,3628,-0.0432,0.01,160,-0.4444,0.2121,1884,-0.1467,-0.4277,7314,-0.0628,2.2291,111.90795068027211,-0.0004,0.0587,1950.5,-0.0213,-0.0069,320672.6538105502,-0.0033,0.1323,15606,-0.0484,-0.0599,0.88205499276411,-0.0258,0.7241,0
202011,delaware,de,349900.0,0.0,0.0866,2046,-0.0653,-0.5127,67.5,0.0546875,-0.23295454545454541,912,-0.2349,-0.0732,236,-0.3723,1.1071,356,-0.1682,-0.6079,3231,-0.039,6.7855,165.91023772435636,-0.0096,0.0742,2032.5,-0.0181,-0.0085,474490.9298417653,-0.0062,0.1162,5277,-0.0494,0.1437,1.5791788856304985,0.0433,1.4803,0
202010,district of columbia,dc,629000.0,-0.0315,-0.0749,1959,0.1252,0.1449,34.0,0.04615384615384621,0.0793650793650793,1240,-0.0282,0.3025,24,0.0,0.5,624,0.1642,0.0196,1174,2.0258,3.3806,583.0013280212484,-0.0018,0.1474,1130.0,-0.0342,-0.2109,933096.3794781071,-0.0379,-0.0349,3133,0.4716,0.5831,0.599285349668198,0.3764,0.4427,0
202010,oklahoma,ok,229625.0,-0.0143,0.0935,8596,-0.0186,-0.4097,53.0,-0.04504504504504503,-0.171875,3792,-0.0327,-0.1566,288,-0.2421,0.6364,2208,-0.009,-0.409,7804,-0.0598,2.0389,111.95569318723201,-0.0172,0.0676,1993.0,-0.005,0.0068,321745.18958127266,0.0001,0.1338,16400,-0.0386,-0.0426,0.9078641228478362,-0.0397,0.7315,0
202010,new york,ny,626687.9999999999,0.0542,0.3136,62158,0.0165,-0.1609,56.0,0.0,-0.30000000000000004,21284,-0.0395,0.2249,784,-0.1091,0.4848,13732,0.0563,-0.1452,42784,0.0337,0.5981,349.87499999999994,0.0839,0.6366,1689.0,-0.0169,-0.0617,1330427.7216345868,0.0597,0.2743,104942,0.0234,0.0406,0.6883104346986711,0.0115,0.3269,1
202010,washington,wa,510000.0,0.0001,0.0968,12295,-0.0554,-0.3827,37.0,-0.013333333333333308,-0.26732673267326734,8444,-0.1871,0.0414,632,-0.1023,0.4906,3280,-0.1106,-0.4869,16300,-0.0326,0.6004,270.8333333333333,0.0246,0.1823,1900.0,-0.0211,-0.0725,731571.8243838634,0.0151,0.1351,28595,-0.0425,-0.0501,1.3257421716144775,0.0313,0.8144,0
202010,wisconsin,wi,270000.0,-0.0338,0.0804,11080,-0.0353,-0.4838,51.0,0.0,-0.26086956521739135,5540,-0.1338,-0.1262,120,-0.3182,0.3636,3024,-0.0207,-0.4445,10929,-0.0775,0.3411,145.11201629327903,-0.0061,0.0982,1800.0,-0.0153,-0.0066,366773.0152815417,-0.0186,0.1193,22009,-0.0567,-0.2568,0.9863718411552347,-0.0451,0.6067,0
202010,maine,me,295000.0,-0.0112,0.1351,4628,-0.0326,-0.4705,57.0,-0.04201680672268904,-0.4,2040,-0.0761,0.223,56,-0.3,0.4,880,-0.0179,-0.4943,1565,-0.02,0.4736,171.92874692874693,-0.0114,0.1173,1700.0,-0.0012,-0.0058,447948.44039929536,-0.0114,0.157,6193,-0.0295,-0.3682,0.3381590319792567,0.0043,0.2166,0
202010,texas,tx,312959.99999999994,-0.0065,0.069,66128,-0.0443,-0.3876,53.0,0.0,-0.171875,30060,-0.0258,-0.1335,4952,-0.0977,0.402,18472,-0.0284,-0.4808,56127,-0.0181,0.5141,145.14062499999997,0.0087,0.1018,2168.0,-0.0145,-0.0271,465760.1826429087,-0.0001,0.1354,122255,-0.0325,-0.1572,0.848763005081055,0.0227,0.5055,0
202010,virginia,va,364990.0,-0.0109,0.1133,18615,-0.0162,-0.4429,44.0,0.011494252873563315,-0.34328358208955223,11108,-0.049,0.0467,1388,0.0176,1.5328,4320,0.0445,-0.4737,18263,0.3086,0.9412,171.30620985010705,0.0203,0.1576,2052.0,-0.0282,-0.0436,539087.7462644222,0.0016,0.1794,36878,0.1217,-0.1388,0.9810905183991405,0.2435,0.6995,0
202010,idaho,id,430000.0,0.0098,0.1946,3235,-0.1271,-0.617,44.0,0.08641975308641969,-0.26050420168067223,2252,0.0054,-0.2573,304,-0.377,0.9487,572,-0.2312,-0.7723,5273,-0.0671,4.8654,213.9731182795699,0.023,0.2469,2172.0,-0.0116,-0.0069,824712.2616136919,0.0491,0.4707,8508,-0.0908,-0.0897,1.6299845440494591,0.1049,1.5236,0
202010,kansas,ks,209900.0,-0.0233,0.0696,5351,-0.0028,-0.4605,53.0,-0.06194690265486724,-0.237410071942446,2716,-0.0029,-0.1272,152,-0.1364,0.027,1448,0.0056,-0.4548,5860,-0.0456,0.4114,100.8069939475454,0.0077,0.0575,2033.0,-0.0112,-0.0056,311262.3216008576,-0.0057,0.0912,11211,-0.0256,-0.2033,1.095122407026724,-0.0491,0.6765,0
202010,maryland,md,359000.0,-0.0013,0.0407,9872,-0.013,-0.529,43.0,0.19444444444444442,-0.2321428571428571,7216,-0.0389,-0.0753,644,-0.237,0.5941,3024,0.0,-0.5816,14878,2.7495,4.3692,188.08243727598565,0.0145,0.1067,1878.0,-0.0116,-0.0525,509377.24678262224,0.0026,0.1184,24750,0.7717,0.0429,1.5070907617504052,1.1104,1.3749,0
202010,south carolina,sc,287500.0,-0.0083,0.0314,17143,-0.0441,-0.4133,63.0,-0.015625,-0.20253164556962022,6744,-0.0464,-0.1649,1520,-0.1983,1.1469,4132,-0.0462,-0.4956,14768,-0.0266,0.4094,150.4754358161648,0.0036,0.1074,1941.0,-0.0115,-0.0485,453225.81244119763,-0.0008,0.0729,31911,-0.0361,-0.1962,0.8614594878376014,0.0155,0.5029,0
202010,california,ca,720000.0,0.0177,0.2633,49957,0.0161,-0.4001,35.0,-0.014084507042253502,-0.3137254901960784,38704,-0.0253,0.0894,1780,-0.0671,0.1381,12828,0.0325,-0.5019,56370,-0.0285,0.3008,413.24999999999994,0.0192,0.3273,1850.0,-0.007,-0.012,1466005.0629058958,0.0183,0.34,106327,-0.0081,-0.1602,1.1283703985427467,-0.0519,0.608,0
202010,wyoming,wy,279000.0,-0.0124,0.0558,2305,-0.0672,-0.3311,67.0,0.046875,-0.23863636363636365,696,-0.1512,0.0058,44,-0.0833,0.8333,400,-0.0909,-0.2308,1113,-0.0725,0.6966,127.45016611295681,-0.0091,0.036,2208.0,-0.0088,0.033,615722.2935817805,-0.0456,-0.0778,3418,-0.0689,-0.1667,0.48286334056399133,-0.0028,0.2925,0
202010,pennsylvania,pa,269759.99999999994,0.0109,0.1995,24047,-0.0178,-0.4433,54.0,0.03846153846153855,-0.26027397260273977,12304,-0.0435,-0.0679,772,-0.2799,0.6083,7224,-0.0142,-0.4349,24498,0.7116,1.5796,147.62499999999997,0.0234,0.2307,1810.0,-0.012,-0.0269,395808.29067851807,0.015,0.2299,48545,0.2513,-0.0787,1.018754938245935,0.4341,0.7989,0
202010,kentucky,ky,232000.0,-0.0329,0.1048,7639,-0.0056,-0.501,52.0,-0.018867924528301883,-0.21804511278195493,3916,0.0124,-0.164,124,-0.4151,-0.0313,2168,0.0443,-0.4585,9095,-0.0231,0.5212,117.41629185407297,0.002,0.1033,1926.0,-0.0268,-0.0126,329633.4306911858,-0.0045,0.1762,16734,-0.0152,-0.2139,1.1906008639874328,-0.0213,0.8,0
202010,colorado,co,515000.0,-0.0029,0.0947,15603,-0.1063,-0.4116,52.0,0.019607843137254832,-0.16800000000000004,8832,-0.1006,-0.075,1028,0.1898,0.8099,4120,-0.1488,-0.56,16599,-0.0629,0.224,243.8008130081301,0.0175,0.2106,2157.0,-0.0189,-0.0829,1077460.4438225913,0.008,0.2629,32202,-0.0844,-0.1965,1.0638338781003653,0.0492,0.5524,0
202010,georgia,ga,335000.0,-0.0059,0.1375,38574,-0.0291,-0.4637,46.0,0.01098901098901095,-0.264,19924,-0.0179,-0.174,3156,-0.1214,0.315,9856,-0.036,-0.5481,38415,-0.0473,0.3254,143.06249999999997,0.0139,0.1699,2308.0,-0.0208,-0.0353,476041.7952846604,0.0096,0.204,76989,-0.0383,-0.2371,0.9958780525742729,-0.019,0.5929,0
202010,alabama,al,254000.0,-0.0227,0.0809,13059,-0.0272,-0.4102,63.0,0.04132231404958686,-0.197452229299363,5088,-0.0109,-0.1042,860,-0.1917,0.4052,2472,0.0032,-0.4607,6897,-0.0538,1.5987,118.79531511433352,-0.001,0.0834,2088.0,-0.0085,0.0301,345359.91938499897,-0.003,0.1205,19956,-0.0365,-0.1951,0.5281415116011946,-0.0148,0.4083,0
202010,nevada,nv,355000.0,0.0,0.046,9893,-0.0246,-0.211,42.0,0.050000000000000044,-0.2075471698113207,4672,-0.0759,-0.0218,412,0.0098,0.4306,2680,-0.0577,-0.4535,2130,-0.1176,-0.3066,191.31249999999997,0.0039,0.0618,1856.0,-0.0085,-0.0156,612218.1283611037,0.0225,0.024,12023,-0.0425,-0.2298,0.21530375012635197,-0.0227,-0.0297,0
202010,arizona,az,414990.0,-0.0003,0.1473,11742,0.0131,-0.4743,35.0,-0.06666666666666665,-0.339622641509434,9220,0.0327,-0.1055,960,-0.2053,0.3483,4200,0.0983,-0.5262,18828,-0.0291,0.3324,207.462206497266,0.0001,0.1737,2060.0,-0.0158,-0.0356,699181.483109708,0.0048,0.2389,30570,-0.0133,-0.1617,1.603474706182933,-0.0698,0.9708,0
202010,new hampshire,nh,375000.0,0.0,0.0951,2713,-0.04,-0.5469,43.0,0.11688311688311681,-0.39860139860139865,2024,-0.0435,0.0858,80,-0.0909,-0.0476,620,-0.0127,-0.5964,2604,-0.0313,0.1451,193.0888888888889,0.0156,0.1374,1932.0,-0.0031,-0.0328,505895.54316661356,0.0108,0.1298,5317,-0.0357,-0.3564,0.9598230740877257,0.0087,0.58,0
202010,connecticut,ct,380000.0,0.0,0.0558,15810,-0.0116,-0.2857,45.0,-0.04255319148936165,-0.4193548387096774,5680,-0.0502,0.2252,256,-0.3263,1.9091,2572,-0.0168,-0.5077,172,0.1316,0.6863,185.63049853372434,0.0077,0.0938,2056.0,-0.0134,-0.0258,802805.1786917213,0.0032,0.1104,15982,-0.0103,-0.2813,0.010879190385831752,0.0014,0.0063,0
202010,arkansas,ar,205000.0,-0.0236,0.0622,7682,-0.0375,-0.4625,63.0,-0.03816793893129766,-0.23170731707317072,2868,-0.0245,-0.1721,140,-0.2391,0.3462,1480,-0.0186,-0.4461,4419,-0.0408,0.6052,103.87323943661971,0.0009,0.044,2000.0,-0.0084,0.0142,293643.6086475863,-0.007,0.1157,12101,-0.0387,-0.2901,0.5752408227024213,-0.002,0.3826,0
202010,west virginia,wv,170000.0,-0.0073,0.0003,4638,-0.0058,-0.4312,77.0,-0.006451612903225823,-0.18085106382978722,1484,-0.0054,-0.0725,100,0.3158,1.2727,976,0.0517,-0.3662,2930,0.0937,0.6099,92.70833333333333,-0.0007,0.0027,1795.0,-0.0124,-0.0083,251446.54697286012,-0.0146,0.0923,7568,0.0305,-0.2412,0.6317378180250108,0.0575,0.4085,0
202010,oregon,or,480000.0,-0.0052,0.1442,7926,-0.0554,-0.537,50.0,0.06382978723404253,-0.21259842519685035,4880,-0.0153,-0.1127,508,0.0,0.2574,2112,-0.0094,-0.6207,11286,-0.0812,4.0792,242.88781535158347,0.011,0.1193,2016.0,-0.0098,0.0154,652682.0439189189,0.001,0.1868,19212,-0.0707,-0.0066,1.4239212717638152,-0.0399,1.2941,0
202010,florida,fl,349900.0,-0.0001,0.0463,97711,-0.0215,-0.2964,69.0,-0.0482758620689655,-0.12101910828025475,37328,0.0534,-0.0975,5528,-0.1175,0.7232,21696,0.0102,-0.4051,70811,-0.0148,0.3865,206.37499999999997,0.0086,0.1182,1667.0,-0.0069,-0.064,749546.5524305233,0.0068,0.1562,168522,-0.0187,-0.1128,0.724698345119792,0.005,0.357,0
202010,hawaii,hi,645000.0,-0.0007,-0.0515,5049,-0.0114,-0.1517,84.0,0.03703703703703698,0.06329113924050622,1500,0.019,-0.092,64,0.2308,0.3333,640,-0.1351,-0.4386,2709,-0.0192,1.9098,587.4880914576056,0.0,0.1421,1136.0,0.0125,-0.1446,1358686.3793103448,0.044,0.0426,7758,-0.0141,0.1271,0.5365418894830659,-0.0043,0.3801,0
202010,tennessee,tn,324900.0,-0.0003,0.1207,13768,-0.0376,-0.498,44.0,-0.022222222222222254,-0.22807017543859653,7748,-0.0056,-0.2401,860,-0.2403,0.4527,3792,0.0282,-0.5018,14459,-0.0399,0.3364,154.92968749999997,0.006,0.1503,2100.0,-0.0155,-0.04,464058.73205617757,0.0112,0.1786,28227,-0.0388,-0.2619,1.0501888436955258,-0.0025,0.6557,0
202010,utah,ut,514900.0,0.0101,0.2651,5495,-0.1106,-0.5656,45.0,0.034482758620689724,-0.21052631578947367,3820,-0.0488,-0.2101,472,-0.2625,0.3409,1236,-0.1868,-0.6879,10158,-0.0197,0.4095,204.08163265306123,0.0103,0.288,2500.0,-0.0186,-0.0401,993108.038810053,0.0228,0.4629,15653,-0.0536,-0.2117,1.848589626933576,0.1713,1.2789,0
202010,north carolina,nc,349900.0,0.0,0.1148,22737,-0.0429,-0.4941,55.0,-0.026548672566371723,-0.2948717948717948,11844,-0.0182,-0.1422,1832,-0.1407,0.8031,5324,-0.0045,-0.5715,22769,-0.028,0.3429,160.81347656249997,0.0125,0.1222,2204.0,-0.0143,0.0007,492463.2184335185,0.0097,0.1838,45506,-0.0355,-0.2648,1.0014073976338127,0.0154,0.6242,0
202010,new jersey,nj,449000.0,-0.0021,0.1511,29033,0.0045,-0.3802,38.0,-0.012987012987012991,-0.3448275862068966,15556,-0.0466,0.1375,604,-0.2598,0.5729,6144,0.084,-0.4567,15043,0.5207,10.7892,215.49344375431332,0.016,0.213,1835.0,-0.0132,-0.0527,653599.3207740892,0.002,0.1768,44076,0.1362,-0.084,0.5181345365618434,0.1759,0.4909,0
202010,rhode island,ri,399900.0,-0.0352,0.0738,1793,-0.0039,-0.511,35.0,-0.02777777777777779,-0.3137254901960784,1332,-0.0698,-0.0801,24,0.2,1.0,380,-0.05,-0.6074,2990,0.0125,0.2972,252.10716435882,0.0124,0.1419,1652.0,-0.0205,-0.0093,780560.3363782912,0.0007,0.2715,4783,0.0063,-0.1991,1.667596207473508,0.027,1.039,0
202010,louisiana,la,252500.0,-0.0077,0.1026,11167,-0.0652,-0.4148,78.0,0.026315789473684292,-0.09302325581395354,3312,-0.0548,-0.2211,292,-0.4823,0.6222,2564,-0.0273,-0.4698,7648,-0.0267,0.6293,125.74630619302106,0.0014,0.0739,1982.0,-0.0085,0.024,350291.51586035796,0.0155,0.1544,18815,-0.0499,-0.2087,0.68487507835587,0.0271,0.4389,0
202010,minnesota,mn,299900.0,-0.0167,0.0545,14307,-0.0231,-0.3817,43.0,0.023809523809523725,-0.2321428571428571,8012,-0.0908,0.0251,364,-0.2087,1.0682,4020,0.0297,-0.415,12225,-0.069,0.462,158.54687499999997,0.0025,0.0984,1937.0,-0.0215,-0.0266,400234.0683078423,-0.018,0.0829,26532,-0.0448,-0.1577,0.8544768295240093,-0.0421,0.4931,0
202010,south dakota,sd,245000.0,-0.0198,0.0213,2601,-0.0829,-0.365,50.0,-0.019607843137254943,-0.15254237288135597,788,-0.2423,-0.323,24,-0.5385,-0.4545,384,-0.0769,-0.4894,894,-0.0619,0.8471,131.29879347054649,-0.0056,0.0765,1874.0,-0.0206,-0.0597,319151.1437814522,-0.0111,-0.3019,3495,-0.0776,-0.2369,0.34371395617070355,0.0077,0.2255,0
202010,ohio,oh,210000.0,-0.0517,0.1293,17325,0.0307,-0.4714,39.0,-0.08235294117647063,-0.3035714285714286,11508,-0.0024,-0.1443,400,-0.1667,0.2658,6376,0.0756,-0.4769,23056,-0.0445,0.2612,111.77631578947368,-0.0024,0.1152,1800.0,-0.0115,-0.0123,301839.1587177917,-0.014,0.152,40381,-0.0136,-0.2091,1.3307936507936509,-0.1047,0.7731,0
202010,nebraska,ne,240000.0,-0.0352,0.0437,3307,-0.0201,-0.4475,50.0,0.0,0.13636363636363646,1812,-0.0602,-0.281,164,0.1081,2.1538,704,-0.0276,-0.5381,4580,-0.0284,10.2255,121.70068027210884,0.0036,0.0523,2012.0,-0.0308,0.0278,305877.0152731038,0.0051,0.1001,7887,-0.025,0.2337,1.3849410341699426,-0.0118,1.3168,0
202010,michigan,mi,249900.0,-0.0002,0.1568,21502,-0.0628,-0.5021,49.0,0.0,-0.17647058823529416,11400,-0.0909,-0.1979,632,-0.092,0.463,5996,-0.0403,-0.5409,15347,-0.0871,1.5591,141.76171874999997,-0.005,0.1344,1713.0,-0.0095,0.0118,362222.3875602166,-0.0054,0.1974,36849,-0.0731,-0.2508,0.7137475583666636,-0.019,0.5749,0
